Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
01-03-2020,Bosnia and Herzegovina,,0,0,0
02-03-2020,Bosnia and Herzegovina,,0,0,0
03-03-2020,Bosnia and Herzegovina,,0,0,0
04-03-2020,Bosnia and Herzegovina,,0,0,0
05-03-2020,Bosnia and Herzegovina,,2,0,0
06-03-2020,Bosnia and Herzegovina,,2,0,0
07-03-2020,Bosnia and Herzegovina,,3,0,0
08-03-2020,Bosnia and Herzegovina,,3,0,0
09-03-2020,Bosnia and Herzegovina,,3,0,0
10-03-2020,Bosnia and Herzegovina,,5,0,0
11-03-2020,Bosnia and Herzegovina,,7,0,0
12-03-2020,Bosnia and Herzegovina,,11,0,0
13-03-2020,Bosnia and Herzegovina,,13,0,0
14-03-2020,Bosnia and Herzegovina,,18,0,0
15-03-2020,Bosnia and Herzegovina,,24,0,0
16-03-2020,Bosnia and Herzegovina,,25,0,0
17-03-2020,Bosnia and Herzegovina,,26,2,0
18-03-2020,Bosnia and Herzegovina,,38,2,0
19-03-2020,Bosnia and Herzegovina,,63,2,0
20-03-2020,Bosnia and Herzegovina,,89,2,0
21-03-2020,Bosnia and Herzegovina,,93,2,1
22-03-2020,Bosnia and Herzegovina,,126,2,1
23-03-2020,Bosnia and Herzegovina,,136,2,1
24-03-2020,Bosnia and Herzegovina,,166,2,3
25-03-2020,Bosnia and Herzegovina,,176,2,3
26-03-2020,Bosnia and Herzegovina,,191,2,3
27-03-2020,Bosnia and Herzegovina,,237,5,4
28-03-2020,Bosnia and Herzegovina,,258,5,5
29-03-2020,Bosnia and Herzegovina,,323,8,6
30-03-2020,Bosnia and Herzegovina,,368,17,10
31-03-2020,Bosnia and Herzegovina,,420,17,13
01-04-2020,Bosnia and Herzegovina,,459,19,13
02-04-2020,Bosnia and Herzegovina,,533,20,16
03-04-2020,Bosnia and Herzegovina,,579,27,17
04-04-2020,Bosnia and Herzegovina,,624,30,21
05-04-2020,Bosnia and Herzegovina,,654,30,23
06-04-2020,Bosnia and Herzegovina,,674,47,29
07-04-2020,Bosnia and Herzegovina,,764,68,33
08-04-2020,Bosnia and Herzegovina,,804,79,34
09-04-2020,Bosnia and Herzegovina,,858,101,35
10-04-2020,Bosnia and Herzegovina,,901,129,36
11-04-2020,Bosnia and Herzegovina,,946,139,37
22-01-2020,Botswana,,0,0,0
23-01-2020,Botswana,,0,0,0
24-01-2020,Botswana,,0,0,0
25-01-2020,Botswana,,0,0,0
26-01-2020,Botswana,,0,0,0
27-01-2020,Botswana,,0,0,0
28-01-2020,Botswana,,0,0,0
29-01-2020,Botswana,,0,0,0
30-01-2020,Botswana,,0,0,0
31-01-2020,Botswana,,0,0,0
01-02-2020,Botswana,,0,0,0
02-02-2020,Botswana,,0,0,0
03-02-2020,Botswana,,0,0,0
04-02-2020,Botswana,,0,0,0
05-02-2020,Botswana,,0,0,0
06-02-2020,Botswana,,0,0,0
07-02-2020,Botswana,,0,0,0
08-02-2020,Botswana,,0,0,0
09-02-2020,Botswana,,0,0,0
10-02-2020,Botswana,,0,0,0
11-02-2020,Botswana,,0,0,0
12-02-2020,Botswana,,0,0,0
13-02-2020,Botswana,,0,0,0
14-02-2020,Botswana,,0,0,0
15-02-2020,Botswana,,0,0,0
16-02-2020,Botswana,,0,0,0
17-02-2020,Botswana,,0,0,0
18-02-2020,Botswana,,0,0,0
19-02-2020,Botswana,,0,0,0
20-02-2020,Botswana,,0,0,0
21-02-2020,Botswana,,0,0,0
22-02-2020,Botswana,,0,0,0
23-02-2020,Botswana,,0,0,0
24-02-2020,Botswana,,0,0,0
25-02-2020,Botswana,,0,0,0
26-02-2020,Botswana,,0,0,0
27-02-2020,Botswana,,0,0,0
28-02-2020,Botswana,,0,0,0
29-02-2020,Botswana,,0,0,0
01-03-2020,Botswana,,0,0,0
02-03-2020,Botswana,,0,0,0
03-03-2020,Botswana,,0,0,0
04-03-2020,Botswana,,0,0,0
05-03-2020,Botswana,,0,0,0
06-03-2020,Botswana,,0,0,0
07-03-2020,Botswana,,0,0,0
08-03-2020,Botswana,,0,0,0
09-03-2020,Botswana,,0,0,0
10-03-2020,Botswana,,0,0,0
11-03-2020,Botswana,,0,0,0
12-03-2020,Botswana,,0,0,0
13-03-2020,Botswana,,0,0,0
14-03-2020,Botswana,,0,0,0
15-03-2020,Botswana,,0,0,0
16-03-2020,Botswana,,0,0,0
17-03-2020,Botswana,,0,0,0
18-03-2020,Botswana,,0,0,0
19-03-2020,Botswana,,0,0,0
20-03-2020,Botswana,,0,0,0
21-03-2020,Botswana,,0,0,0
22-03-2020,Botswana,,0,0,0
23-03-2020,Botswana,,0,0,0
24-03-2020,Botswana,,0,0,0
25-03-2020,Botswana,,0,0,0
26-03-2020,Botswana,,0,0,0
27-03-2020,Botswana,,0,0,0
28-03-2020,Botswana,,0,0,0
29-03-2020,Botswana,,0,0,0
30-03-2020,Botswana,,3,0,0
31-03-2020,Botswana,,4,0,1
01-04-2020,Botswana,,4,0,1
02-04-2020,Botswana,,4,0,1
03-04-2020,Botswana,,4,0,1
04-04-2020,Botswana,,4,0,1
05-04-2020,Botswana,,6,0,1
06-04-2020,Botswana,,6,0,1
07-04-2020,Botswana,,6,0,1
08-04-2020,Botswana,,6,0,1
09-04-2020,Botswana,,13,0,1
10-04-2020,Botswana,,13,0,1
11-04-2020,Botswana,,13,0,1
22-01-2020,Brazil,,0,0,0
23-01-2020,Brazil,,0,0,0
24-01-2020,Brazil,,0,0,0
25-01-2020,Brazil,,0,0,0
26-01-2020,Brazil,,0,0,0
27-01-2020,Brazil,,0,0,0
28-01-2020,Brazil,,0,0,0
29-01-2020,Brazil,,0,0,0
30-01-2020,Brazil,,0,0,0
31-01-2020,Brazil,,0,0,0
01-02-2020,Brazil,,0,0,0
02-02-2020,Brazil,,0,0,0
03-02-2020,Brazil,,0,0,0
04-02-2020,Brazil,,0,0,0
05-02-2020,Brazil,,0,0,0
06-02-2020,Brazil,,0,0,0
07-02-2020,Brazil,,0,0,0
08-02-2020,Brazil,,0,0,0
09-02-2020,Brazil,,0,0,0
10-02-2020,Brazil,,0,0,0
11-02-2020,Brazil,,0,0,0
12-02-2020,Brazil,,0,0,0
13-02-2020,Brazil,,0,0,0
14-02-2020,Brazil,,0,0,0
15-02-2020,Brazil,,0,0,0
16-02-2020,Brazil,,0,0,0
17-02-2020,Brazil,,0,0,0
18-02-2020,Brazil,,0,0,0
19-02-2020,Brazil,,0,0,0
20-02-2020,Brazil,,0,0,0
21-02-2020,Brazil,,0,0,0
22-02-2020,Brazil,,0,0,0
23-02-2020,Brazil,,0,0,0
24-02-2020,Brazil,,0,0,0
25-02-2020,Brazil,,0,0,0
26-02-2020,Brazil,,1,0,0
27-02-2020,Brazil,,1,0,0
28-02-2020,Brazil,,1,0,0
29-02-2020,Brazil,,2,0,0
01-03-2020,Brazil,,2,0,0
02-03-2020,Brazil,,2,0,0
03-03-2020,Brazil,,2,0,0
04-03-2020,Brazil,,4,0,0
05-03-2020,Brazil,,4,0,0
06-03-2020,Brazil,,13,0,0
07-03-2020,Brazil,,13,0,0
08-03-2020,Brazil,,20,0,0
09-03-2020,Brazil,,25,0,0
10-03-2020,Brazil,,31,0,0
11-03-2020,Brazil,,38,0,0
12-03-2020,Brazil,,52,0,0
13-03-2020,Brazil,,151,0,0
14-03-2020,Brazil,,151,0,0
15-03-2020,Brazil,,162,0,0
16-03-2020,Brazil,,200,1,0
17-03-2020,Brazil,,321,2,1
18-03-2020,Brazil,,372,2,3
19-03-2020,Brazil,,621,2,6
20-03-2020,Brazil,,793,2,11
21-03-2020,Brazil,,1021,2,15
22-03-2020,Brazil,,1546,2,25
23-03-2020,Brazil,,1924,2,34
24-03-2020,Brazil,,2247,2,46
25-03-2020,Brazil,,2554,2,59
26-03-2020,Brazil,,2985,6,77
27-03-2020,Brazil,,3417,6,92
28-03-2020,Brazil,,3904,6,111
29-03-2020,Brazil,,4256,6,136
30-03-2020,Brazil,,4579,120,159
31-03-2020,Brazil,,5717,127,201
01-04-2020,Brazil,,6836,127,240
02-04-2020,Brazil,,8044,127,324
03-04-2020,Brazil,,9056,127,359
04-04-2020,Brazil,,10360,127,445
05-04-2020,Brazil,,11130,127,486
06-04-2020,Brazil,,12161,127,564
07-04-2020,Brazil,,14034,127,686
08-04-2020,Brazil,,16170,127,819
09-04-2020,Brazil,,18092,173,950
10-04-2020,Brazil,,19638,173,1057
11-04-2020,Brazil,,20727,173,1124
22-01-2020,Brunei,,0,0,0
23-01-2020,Brunei,,0,0,0
24-01-2020,Brunei,,0,0,0
25-01-2020,Brunei,,0,0,0
26-01-2020,Brunei,,0,0,0
27-01-2020,Brunei,,0,0,0
28-01-2020,Brunei,,0,0,0
29-01-2020,Brunei,,0,0,0
30-01-2020,Brunei,,0,0,0
31-01-2020,Brunei,,0,0,0
01-02-2020,Brunei,,0,0,0
02-02-2020,Brunei,,0,0,0
03-02-2020,Brunei,,0,0,0
04-02-2020,Brunei,,0,0,0
05-02-2020,Brunei,,0,0,0
06-02-2020,Brunei,,0,0,0
07-02-2020,Brunei,,0,0,0
08-02-2020,Brunei,,0,0,0
09-02-2020,Brunei,,0,0,0
10-02-2020,Brunei,,0,0,0
11-02-2020,Brunei,,0,0,0
12-02-2020,Brunei,,0,0,0
13-02-2020,Brunei,,0,0,0
14-02-2020,Brunei,,0,0,0
15-02-2020,Brunei,,0,0,0
16-02-2020,Brunei,,0,0,0
17-02-2020,Brunei,,0,0,0
18-02-2020,Brunei,,0,0,0
19-02-2020,Brunei,,0,0,0
20-02-2020,Brunei,,0,0,0
21-02-2020,Brunei,,0,0,0
22-02-2020,Brunei,,0,0,0
23-02-2020,Brunei,,0,0,0
24-02-2020,Brunei,,0,0,0
25-02-2020,Brunei,,0,0,0
26-02-2020,Brunei,,0,0,0
27-02-2020,Brunei,,0,0,0
28-02-2020,Brunei,,0,0,0
29-02-2020,Brunei,,0,0,0
01-03-2020,Brunei,,0,0,0
02-03-2020,Brunei,,0,0,0
03-03-2020,Brunei,,0,0,0
04-03-2020,Brunei,,0,0,0
05-03-2020,Brunei,,0,0,0
06-03-2020,Brunei,,0,0,0
07-03-2020,Brunei,,0,0,0
08-03-2020,Brunei,,0,0,0
09-03-2020,Brunei,,1,0,0
10-03-2020,Brunei,,1,0,0
11-03-2020,Brunei,,11,0,0
12-03-2020,Brunei,,11,0,0
13-03-2020,Brunei,,37,0,0
14-03-2020,Brunei,,40,0,0
15-03-2020,Brunei,,50,0,0
16-03-2020,Brunei,,54,0,0
17-03-2020,Brunei,,56,0,0
18-03-2020,Brunei,,68,0,0
19-03-2020,Brunei,,75,0,0
20-03-2020,Brunei,,78,1,0
21-03-2020,Brunei,,83,2,0
22-03-2020,Brunei,,88,2,0
23-03-2020,Brunei,,91,2,0
24-03-2020,Brunei,,104,2,0
25-03-2020,Brunei,,109,2,0
26-03-2020,Brunei,,114,5,0
27-03-2020,Brunei,,115,11,0
28-03-2020,Brunei,,120,25,1
29-03-2020,Brunei,,126,34,1
30-03-2020,Brunei,,127,38,1
31-03-2020,Brunei,,129,45,1
01-04-2020,Brunei,,131,52,1
02-04-2020,Brunei,,133,56,1
03-04-2020,Brunei,,134,65,1
04-04-2020,Brunei,,135,66,1
05-04-2020,Brunei,,135,73,1
06-04-2020,Brunei,,135,82,1
07-04-2020,Brunei,,135,85,1
08-04-2020,Brunei,,135,91,1
09-04-2020,Brunei,,135,92,1
10-04-2020,Brunei,,136,99,1
11-04-2020,Brunei,,136,104,1
22-01-2020,Bulgaria,,0,0,0
23-01-2020,Bulgaria,,0,0,0
24-01-2020,Bulgaria,,0,0,0
25-01-2020,Bulgaria,,0,0,0
26-01-2020,Bulgaria,,0,0,0
27-01-2020,Bulgaria,,0,0,0
28-01-2020,Bulgaria,,0,0,0
29-01-2020,Bulgaria,,0,0,0
30-01-2020,Bulgaria,,0,0,0
31-01-2020,Bulgaria,,0,0,0
01-02-2020,Bulgaria,,0,0,0
02-02-2020,Bulgaria,,0,0,0
03-02-2020,Bulgaria,,0,0,0
04-02-2020,Bulgaria,,0,0,0
05-02-2020,Bulgaria,,0,0,0
06-02-2020,Bulgaria,,0,0,0
07-02-2020,Bulgaria,,0,0,0
08-02-2020,Bulgaria,,0,0,0
09-02-2020,Bulgaria,,0,0,0
10-02-2020,Bulgaria,,0,0,0
11-02-2020,Bulgaria,,0,0,0
12-02-2020,Bulgaria,,0,0,0
13-02-2020,Bulgaria,,0,0,0
14-02-2020,Bulgaria,,0,0,0
15-02-2020,Bulgaria,,0,0,0
16-02-2020,Bulgaria,,0,0,0
17-02-2020,Bulgaria,,0,0,0
18-02-2020,Bulgaria,,0,0,0
19-02-2020,Bulgaria,,0,0,0
20-02-2020,Bulgaria,,0,0,0
21-02-2020,Bulgaria,,0,0,0
22-02-2020,Bulgaria,,0,0,0
23-02-2020,Bulgaria,,0,0,0
24-02-2020,Bulgaria,,0,0,0
25-02-2020,Bulgaria,,0,0,0
26-02-2020,Bulgaria,,0,0,0
27-02-2020,Bulgaria,,0,0,0
28-02-2020,Bulgaria,,0,0,0
29-02-2020,Bulgaria,,0,0,0
01-03-2020,Bulgaria,,0,0,0
02-03-2020,Bulgaria,,0,0,0
03-03-2020,Bulgaria,,0,0,0
04-03-2020,Bulgaria,,0,0,0
05-03-2020,Bulgaria,,0,0,0
06-03-2020,Bulgaria,,0,0,0
07-03-2020,Bulgaria,,0,0,0
08-03-2020,Bulgaria,,4,0,0
09-03-2020,Bulgaria,,4,0,0
10-03-2020,Bulgaria,,4,0,0
11-03-2020,Bulgaria,,7,0,1
12-03-2020,Bulgaria,,7,0,1
13-03-2020,Bulgaria,,23,0,1
14-03-2020,Bulgaria,,41,0,2
15-03-2020,Bulgaria,,51,0,2
16-03-2020,Bulgaria,,52,0,2
17-03-2020,Bulgaria,,67,0,2
18-03-2020,Bulgaria,,92,0,2
19-03-2020,Bulgaria,,94,0,3
20-03-2020,Bulgaria,,127,0,3
21-03-2020,Bulgaria,,163,3,3
22-03-2020,Bulgaria,,187,3,3
23-03-2020,Bulgaria,,201,3,3
24-03-2020,Bulgaria,,218,3,3
25-03-2020,Bulgaria,,242,4,3
26-03-2020,Bulgaria,,264,8,3
27-03-2020,Bulgaria,,293,9,3
28-03-2020,Bulgaria,,331,11,7
29-03-2020,Bulgaria,,346,14,8
30-03-2020,Bulgaria,,359,17,8
31-03-2020,Bulgaria,,399,17,8
01-04-2020,Bulgaria,,422,20,10
02-04-2020,Bulgaria,,457,25,10
03-04-2020,Bulgaria,,485,30,14
04-04-2020,Bulgaria,,503,34,17
05-04-2020,Bulgaria,,531,37,20
06-04-2020,Bulgaria,,549,39,22
07-04-2020,Bulgaria,,577,42,23
08-04-2020,Bulgaria,,593,42,24
09-04-2020,Bulgaria,,618,48,24
10-04-2020,Bulgaria,,635,54,25
11-04-2020,Bulgaria,,661,62,28
22-01-2020,Burkina Faso,,0,0,0
23-01-2020,Burkina Faso,,0,0,0
24-01-2020,Burkina Faso,,0,0,0
25-01-2020,Burkina Faso,,0,0,0
26-01-2020,Burkina Faso,,0,0,0
27-01-2020,Burkina Faso,,0,0,0
28-01-2020,Burkina Faso,,0,0,0
29-01-2020,Burkina Faso,,0,0,0
30-01-2020,Burkina Faso,,0,0,0
31-01-2020,Burkina Faso,,0,0,0
01-02-2020,Burkina Faso,,0,0,0
02-02-2020,Burkina Faso,,0,0,0
03-02-2020,Burkina Faso,,0,0,0
04-02-2020,Burkina Faso,,0,0,0
05-02-2020,Burkina Faso,,0,0,0
06-02-2020,Burkina Faso,,0,0,0
07-02-2020,Burkina Faso,,0,0,0
08-02-2020,Burkina Faso,,0,0,0
09-02-2020,Burkina Faso,,0,0,0
10-02-2020,Burkina Faso,,0,0,0
11-02-2020,Burkina Faso,,0,0,0
12-02-2020,Burkina Faso,,0,0,0
13-02-2020,Burkina Faso,,0,0,0
14-02-2020,Burkina Faso,,0,0,0
15-02-2020,Burkina Faso,,0,0,0
16-02-2020,Burkina Faso,,0,0,0
17-02-2020,Burkina Faso,,0,0,0
18-02-2020,Burkina Faso,,0,0,0
19-02-2020,Burkina Faso,,0,0,0
20-02-2020,Burkina Faso,,0,0,0
21-02-2020,Burkina Faso,,0,0,0
22-02-2020,Burkina Faso,,0,0,0
23-02-2020,Burkina Faso,,0,0,0
24-02-2020,Burkina Faso,,0,0,0
25-02-2020,Burkina Faso,,0,0,0
26-02-2020,Burkina Faso,,0,0,0
27-02-2020,Burkina Faso,,0,0,0
28-02-2020,Burkina Faso,,0,0,0
29-02-2020,Burkina Faso,,0,0,0
01-03-2020,Burkina Faso,,0,0,0
02-03-2020,Burkina Faso,,0,0,0
03-03-2020,Burkina Faso,,0,0,0
04-03-2020,Burkina Faso,,0,0,0
05-03-2020,Burkina Faso,,0,0,0
06-03-2020,Burkina Faso,,0,0,0
07-03-2020,Burkina Faso,,0,0,0
08-03-2020,Burkina Faso,,0,0,0
09-03-2020,Burkina Faso,,0,0,0
10-03-2020,Burkina Faso,,1,0,0
11-03-2020,Burkina Faso,,2,0,0
12-03-2020,Burkina Faso,,2,0,0
13-03-2020,Burkina Faso,,2,0,0
14-03-2020,Burkina Faso,,2,0,0
15-03-2020,Burkina Faso,,3,0,0
16-03-2020,Burkina Faso,,15,0,0
17-03-2020,Burkina Faso,,15,0,0
18-03-2020,Burkina Faso,,20,0,1
19-03-2020,Burkina Faso,,33,0,1
20-03-2020,Burkina Faso,,40,0,1
21-03-2020,Burkina Faso,,64,5,2
22-03-2020,Burkina Faso,,75,5,4
23-03-2020,Burkina Faso,,99,5,4
24-03-2020,Burkina Faso,,114,7,4
25-03-2020,Burkina Faso,,146,10,4
26-03-2020,Burkina Faso,,152,10,7
27-03-2020,Burkina Faso,,180,12,9
28-03-2020,Burkina Faso,,207,21,11
29-03-2020,Burkina Faso,,222,23,12
30-03-2020,Burkina Faso,,246,31,12
31-03-2020,Burkina Faso,,261,32,14
01-04-2020,Burkina Faso,,282,46,16
02-04-2020,Burkina Faso,,288,50,16
03-04-2020,Burkina Faso,,302,50,16
04-04-2020,Burkina Faso,,318,66,16
05-04-2020,Burkina Faso,,345,90,17
06-04-2020,Burkina Faso,,364,108,18
07-04-2020,Burkina Faso,,384,127,19
08-04-2020,Burkina Faso,,414,134,23
09-04-2020,Burkina Faso,,443,146,24
10-04-2020,Burkina Faso,,443,146,24
11-04-2020,Burkina Faso,,484,155,27
22-01-2020,Burma,,0,0,0
23-01-2020,Burma,,0,0,0
24-01-2020,Burma,,0,0,0
25-01-2020,Burma,,0,0,0
26-01-2020,Burma,,0,0,0
27-01-2020,Burma,,0,0,0
28-01-2020,Burma,,0,0,0
29-01-2020,Burma,,0,0,0
30-01-2020,Burma,,0,0,0
31-01-2020,Burma,,0,0,0
01-02-2020,Burma,,0,0,0
02-02-2020,Burma,,0,0,0
03-02-2020,Burma,,0,0,0
04-02-2020,Burma,,0,0,0
05-02-2020,Burma,,0,0,0
06-02-2020,Burma,,0,0,0
07-02-2020,Burma,,0,0,0
08-02-2020,Burma,,0,0,0
09-02-2020,Burma,,0,0,0
10-02-2020,Burma,,0,0,0
11-02-2020,Burma,,0,0,0
12-02-2020,Burma,,0,0,0
13-02-2020,Burma,,0,0,0
14-02-2020,Burma,,0,0,0
15-02-2020,Burma,,0,0,0
16-02-2020,Burma,,0,0,0
17-02-2020,Burma,,0,0,0
18-02-2020,Burma,,0,0,0
19-02-2020,Burma,,0,0,0
20-02-2020,Burma,,0,0,0
21-02-2020,Burma,,0,0,0
22-02-2020,Burma,,0,0,0
23-02-2020,Burma,,0,0,0
24-02-2020,Burma,,0,0,0
25-02-2020,Burma,,0,0,0
26-02-2020,Burma,,0,0,0
27-02-2020,Burma,,0,0,0
28-02-2020,Burma,,0,0,0
29-02-2020,Burma,,0,0,0
01-03-2020,Burma,,0,0,0
02-03-2020,Burma,,0,0,0
03-03-2020,Burma,,0,0,0
04-03-2020,Burma,,0,0,0
05-03-2020,Burma,,0,0,0
06-03-2020,Burma,,0,0,0
07-03-2020,Burma,,0,0,0
08-03-2020,Burma,,0,0,0
09-03-2020,Burma,,0,0,0
10-03-2020,Burma,,0,0,0
11-03-2020,Burma,,0,0,0
12-03-2020,Burma,,0,0,0
13-03-2020,Burma,,0,0,0
14-03-2020,Burma,,0,0,0
15-03-2020,Burma,,0,0,0
16-03-2020,Burma,,0,0,0
17-03-2020,Burma,,0,0,0
18-03-2020,Burma,,0,0,0
19-03-2020,Burma,,0,0,0
20-03-2020,Burma,,0,0,0
21-03-2020,Burma,,0,0,0
22-03-2020,Burma,,0,0,0
23-03-2020,Burma,,0,0,0
24-03-2020,Burma,,0,0,0
25-03-2020,Burma,,0,0,0
26-03-2020,Burma,,0,0,0
27-03-2020,Burma,,8,0,0
28-03-2020,Burma,,8,0,0
29-03-2020,Burma,,10,0,0
30-03-2020,Burma,,14,0,0
31-03-2020,Burma,,15,0,1
01-04-2020,Burma,,15,0,1
02-04-2020,Burma,,20,0,1
03-04-2020,Burma,,20,0,1
04-04-2020,Burma,,21,0,1
05-04-2020,Burma,,21,0,1
06-04-2020,Burma,,22,0,1
07-04-2020,Burma,,22,0,1
08-04-2020,Burma,,22,0,3
09-04-2020,Burma,,23,2,3
10-04-2020,Burma,,27,2,3
11-04-2020,Burma,,38,2,3
22-01-2020,Burundi,,0,0,0
23-01-2020,Burundi,,0,0,0
24-01-2020,Burundi,,0,0,0
25-01-2020,Burundi,,0,0,0
26-01-2020,Burundi,,0,0,0
27-01-2020,Burundi,,0,0,0
28-01-2020,Burundi,,0,0,0
29-01-2020,Burundi,,0,0,0
30-01-2020,Burundi,,0,0,0
31-01-2020,Burundi,,0,0,0
01-02-2020,Burundi,,0,0,0
02-02-2020,Burundi,,0,0,0
03-02-2020,Burundi,,0,0,0
04-02-2020,Burundi,,0,0,0
05-02-2020,Burundi,,0,0,0
06-02-2020,Burundi,,0,0,0
07-02-2020,Burundi,,0,0,0
08-02-2020,Burundi,,0,0,0
09-02-2020,Burundi,,0,0,0
10-02-2020,Burundi,,0,0,0
11-02-2020,Burundi,,0,0,0
12-02-2020,Burundi,,0,0,0
13-02-2020,Burundi,,0,0,0
14-02-2020,Burundi,,0,0,0
15-02-2020,Burundi,,0,0,0
16-02-2020,Burundi,,0,0,0
17-02-2020,Burundi,,0,0,0
18-02-2020,Burundi,,0,0,0
19-02-2020,Burundi,,0,0,0
20-02-2020,Burundi,,0,0,0
21-02-2020,Burundi,,0,0,0
22-02-2020,Burundi,,0,0,0
23-02-2020,Burundi,,0,0,0
24-02-2020,Burundi,,0,0,0
25-02-2020,Burundi,,0,0,0
26-02-2020,Burundi,,0,0,0
27-02-2020,Burundi,,0,0,0
28-02-2020,Burundi,,0,0,0
29-02-2020,Burundi,,0,0,0
01-03-2020,Burundi,,0,0,0
02-03-2020,Burundi,,0,0,0
03-03-2020,Burundi,,0,0,0
04-03-2020,Burundi,,0,0,0
05-03-2020,Burundi,,0,0,0
06-03-2020,Burundi,,0,0,0
07-03-2020,Burundi,,0,0,0
08-03-2020,Burundi,,0,0,0
09-03-2020,Burundi,,0,0,0
10-03-2020,Burundi,,0,0,0
11-03-2020,Burundi,,0,0,0
12-03-2020,Burundi,,0,0,0
13-03-2020,Burundi,,0,0,0
14-03-2020,Burundi,,0,0,0
15-03-2020,Burundi,,0,0,0
16-03-2020,Burundi,,0,0,0
17-03-2020,Burundi,,0,0,0
18-03-2020,Burundi,,0,0,0
19-03-2020,Burundi,,0,0,0
20-03-2020,Burundi,,0,0,0
21-03-2020,Burundi,,0,0,0
22-03-2020,Burundi,,0,0,0
23-03-2020,Burundi,,0,0,0
24-03-2020,Burundi,,0,0,0
25-03-2020,Burundi,,0,0,0
26-03-2020,Burundi,,0,0,0
27-03-2020,Burundi,,0,0,0
28-03-2020,Burundi,,0,0,0
29-03-2020,Burundi,,0,0,0
30-03-2020,Burundi,,0,0,0
31-03-2020,Burundi,,2,0,0
01-04-2020,Burundi,,2,0,0
02-04-2020,Burundi,,3,0,0
03-04-2020,Burundi,,3,0,0
04-04-2020,Burundi,,3,0,0
05-04-2020,Burundi,,3,0,0
06-04-2020,Burundi,,3,0,0
07-04-2020,Burundi,,3,0,0
08-04-2020,Burundi,,3,0,0
09-04-2020,Burundi,,3,0,0
10-04-2020,Burundi,,3,0,0
11-04-2020,Burundi,,5,0,0
22-01-2020,Cabo Verde,,0,0,0
23-01-2020,Cabo Verde,,0,0,0
24-01-2020,Cabo Verde,,0,0,0
25-01-2020,Cabo Verde,,0,0,0
26-01-2020,Cabo Verde,,0,0,0
27-01-2020,Cabo Verde,,0,0,0
28-01-2020,Cabo Verde,,0,0,0
29-01-2020,Cabo Verde,,0,0,0
30-01-2020,Cabo Verde,,0,0,0
31-01-2020,Cabo Verde,,0,0,0
01-02-2020,Cabo Verde,,0,0,0
02-02-2020,Cabo Verde,,0,0,0
03-02-2020,Cabo Verde,,0,0,0
04-02-2020,Cabo Verde,,0,0,0
05-02-2020,Cabo Verde,,0,0,0
06-02-2020,Cabo Verde,,0,0,0
07-02-2020,Cabo Verde,,0,0,0
08-02-2020,Cabo Verde,,0,0,0
09-02-2020,Cabo Verde,,0,0,0
10-02-2020,Cabo Verde,,0,0,0
11-02-2020,Cabo Verde,,0,0,0
12-02-2020,Cabo Verde,,0,0,0
13-02-2020,Cabo Verde,,0,0,0
14-02-2020,Cabo Verde,,0,0,0
15-02-2020,Cabo Verde,,0,0,0
16-02-2020,Cabo Verde,,0,0,0
17-02-2020,Cabo Verde,,0,0,0
18-02-2020,Cabo Verde,,0,0,0
19-02-2020,Cabo Verde,,0,0,0
20-02-2020,Cabo Verde,,0,0,0
21-02-2020,Cabo Verde,,0,0,0
22-02-2020,Cabo Verde,,0,0,0
23-02-2020,Cabo Verde,,0,0,0
24-02-2020,Cabo Verde,,0,0,0
25-02-2020,Cabo Verde,,0,0,0
26-02-2020,Cabo Verde,,0,0,0
27-02-2020,Cabo Verde,,0,0,0
28-02-2020,Cabo Verde,,0,0,0
29-02-2020,Cabo Verde,,0,0,0
01-03-2020,Cabo Verde,,0,0,0
02-03-2020,Cabo Verde,,0,0,0
03-03-2020,Cabo Verde,,0,0,0
04-03-2020,Cabo Verde,,0,0,0
05-03-2020,Cabo Verde,,0,0,0
06-03-2020,Cabo Verde,,0,0,0
07-03-2020,Cabo Verde,,0,0,0
08-03-2020,Cabo Verde,,0,0,0
09-03-2020,Cabo Verde,,0,0,0
10-03-2020,Cabo Verde,,0,0,0
11-03-2020,Cabo Verde,,0,0,0
12-03-2020,Cabo Verde,,0,0,0
13-03-2020,Cabo Verde,,0,0,0
14-03-2020,Cabo Verde,,0,0,0
15-03-2020,Cabo Verde,,0,0,0
16-03-2020,Cabo Verde,,0,0,0
17-03-2020,Cabo Verde,,0,0,0
18-03-2020,Cabo Verde,,0,0,0
19-03-2020,Cabo Verde,,0,0,0
20-03-2020,Cabo Verde,,1,0,0
21-03-2020,Cabo Verde,,3,0,0
22-03-2020,Cabo Verde,,3,0,0
23-03-2020,Cabo Verde,,3,0,0
24-03-2020,Cabo Verde,,3,0,1
25-03-2020,Cabo Verde,,4,0,1
26-03-2020,Cabo Verde,,4,0,1
27-03-2020,Cabo Verde,,5,0,1
28-03-2020,Cabo Verde,,5,0,1
29-03-2020,Cabo Verde,,6,0,1
30-03-2020,Cabo Verde,,6,0,1
31-03-2020,Cabo Verde,,6,0,1
01-04-2020,Cabo Verde,,6,0,1
02-04-2020,Cabo Verde,,6,0,1
03-04-2020,Cabo Verde,,6,0,1
04-04-2020,Cabo Verde,,7,0,1
05-04-2020,Cabo Verde,,7,0,1
06-04-2020,Cabo Verde,,7,1,1
07-04-2020,Cabo Verde,,7,1,1
